creado,usuario,texto,favs,retweets,isRetweet,id,URL
2018-03-01T19:03:51Z,mejigaal,Con esto cerramos con broche de oro el #RayoEvolizador https://t.co/OMohxIZAVy,3,1,FALSE,969287113874255873,https://t.co/OMohxIZAVy
2018-03-01T19:04:23Z,Chriss_DKS_6,#RayoEvolizador #RashoEvolizador ups https://t.co/4hsmTCTpRz,0,0,FALSE,969287247827816448,https://t.co/4hsmTCTpRz
2018-03-01T19:04:40Z,srodrigosalinas,#RayoEvolizador https://t.co/7Mi7jgkDQG,4,1,FALSE,969287322322833408,https://t.co/7Mi7jgkDQG
2018-03-01T19:09:38Z,ajayu_org,#RayoEvolizador https://t.co/VIh2McdhfM,3,2,FALSE,969288571273261057,https://t.co/VIh2McdhfM
2018-03-01T19:11:14Z,_nobody666,"hay grandes ridiculeces. luego est√° los pedos de los funcionarios del MAS jajajaj
esto entra para #RayoEvolizador?‚Ä¶ https://t.co/HNwcN4zlnC",0,0,FALSE,969288973708349440,https://t.co/HNwcN4zlnC
2018-03-01T19:11:55Z,JotaTotal,"Y siguen los creativos soldados opositores de la guerra digital. Esto ya es abuso, pero ellos se lo buscaron.‚Ä¶ https://t.co/yAX4mFj17u",4,2,FALSE,969289144693338112,https://t.co/yAX4mFj17u
2018-03-01T19:16:54Z,16ondeathrow_,#RayoEvolizador https://t.co/55Gc5kG73R,0,0,FALSE,969290400136654849,https://t.co/55Gc5kG73R
2018-03-01T19:34:06Z,JotaTotal,"Hasta nuestros milicos sucumbieron
#RayoEvolizador https://t.co/sXq4xPnp0a",0,0,FALSE,969294728037568514,https://t.co/sXq4xPnp0a
2018-03-01T19:39:54Z,ciudadano_scz,"esto ameritaba un #RayoEvolizador 

https://t.co/U6QCfiGA9E https://t.co/Au0Kv6OvoB",8,3,FALSE,969296189526020098,https://t.co/U6QCfiGA9E
2018-03-01T19:40:26Z,tazisupay,El √∫ltimo de #RayoEvolizador  para despedirnos de Mar√≠a Rubio QPD #CunadeLobos https://t.co/edVPL7PYGd,8,0,FALSE,969296321810137089,https://t.co/edVPL7PYGd
2018-03-01T19:41:21Z,JotaTotal,@evoespueblo #RayoEvolizador https://t.co/1EAP6Jg5xl,0,0,FALSE,969296551981043712,https://t.co/1EAP6Jg5xl
2018-03-01T19:42:20Z,JotaTotal,@evoespueblo #RayoEvolizador https://t.co/BnnzSLDe6Y,1,0,FALSE,969296801642745858,https://t.co/BnnzSLDe6Y
2018-03-01T19:46:15Z,JotaTotal,"Esa mirada casi hizo m...la Constituci√≥n
#RayoEvolizador https://t.co/dYi8BrvIIc",2,0,FALSE,969297786863869952,https://t.co/dYi8BrvIIc
2018-03-01T19:49:07Z,JotaTotal,"@evoespueblo La est√° reventando
#RayoEvolizador https://t.co/U1afUyf8Xt",3,3,FALSE,969298506111471616,https://t.co/U1afUyf8Xt
2018-03-01T19:54:33Z,a_luismamanito,"@LaRazon_Bolivia El mismo Evo !
#RayoEvolizador https://t.co/3hwS8ghLvf",0,0,FALSE,969299874826129409,https://t.co/3hwS8ghLvf
2018-03-01T20:19:31Z,esemepe,El #RayoEvolizador me ha hecho re√≠r estas √∫ltimas 24 horas un huevo.,0,0,FALSE,969306159629918209,NA
2018-03-01T20:48:54Z,BriCos1,#RayoEvolizador https://t.co/psKGrLQjk7,7,2,FALSE,969313550379507712,https://t.co/psKGrLQjk7
2018-03-01T20:59:23Z,rloredo,Unita m√°s Ì†ΩÌ∏Ö #RayoEvolizador https://t.co/B1S7KU4k1T,4,0,FALSE,969316192119910400,https://t.co/B1S7KU4k1T
2018-03-01T21:01:46Z,vulcano_punch,Habr√° que participar Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç#RayoEvolizador https://t.co/ANWbt1Gh6d,7,0,FALSE,969316792073097217,https://t.co/ANWbt1Gh6d
2018-03-01T21:06:52Z,KataDisruptiva,"Mor√≠ de risa con el #RayoEvolizador
No me perjudiquen!",0,0,FALSE,969318073495904256,NA
2018-03-01T21:06:54Z,JCMouseBO,"Cancionero Militar de Bolivia Ì†ΩÌ∏éÌ†ΩÌ∏éÌ†ΩÌ∏é
Gratis en Google Play https://t.co/FKySXYs4l4
 #RayoEvolizador #LaPaz #21F‚Ä¶ https://t.co/N6k70QSXsI",0,0,FALSE,969318080877916166,https://t.co/FKySXYs4l4
2018-03-01T21:12:05Z,ajayu_org,#RayoEvolizador #Bolivar https://t.co/wwGXJCJKkq,1,2,FALSE,969319387093225472,https://t.co/wwGXJCJKkq
2018-03-01T21:12:37Z,cristhianj1992,@pagina_siete @GabrielaSCZ #RayoEvolizador https://t.co/nL66t3nSzB,3,2,FALSE,969319520124002304,https://t.co/nL66t3nSzB
2018-03-01T21:35:16Z,troymaclureshow,@FloresLRoger @SDoriaMedina El pr√≥ximo podr√≠as ser t√∫... Ingenuo. #BoliviaDijoNo #RayoEvolizador https://t.co/PPglNQCqbd,0,0,FALSE,969325221420429313,https://t.co/PPglNQCqbd
2018-03-01T21:52:20Z,a_luismamanito,"@noticiasfides HAG√ÅMONOS  m√°s serios.....!
#RayoEvolizador https://t.co/9KSJmsK5x2",0,0,FALSE,969329514944847879,https://t.co/9KSJmsK5x2
2018-03-01T21:52:47Z,a_luismamanito,"@RDAtahuichiL HAG√ÅMONOS  m√°s serios..... !
#RayoEvolizador https://t.co/7nzXucUMJv",0,0,FALSE,969329629378039809,https://t.co/7nzXucUMJv
2018-03-01T21:55:50Z,a_luismamanito,"@ErbolDigital El mismo Evo !!!
#RayoEvolizador https://t.co/y5n5YMc9v5",0,0,FALSE,969330395052470272,https://t.co/y5n5YMc9v5
2018-03-01T22:05:47Z,brferrante,Tambi√©n Belleza! #RayoEvolizador https://t.co/lVoBc88rM6,14,3,FALSE,969332898666033155,https://t.co/lVoBc88rM6
2018-03-01T22:07:57Z,paranoicafierit,#RayoEvolizador construyan un muro mejor https://t.co/tdSfKYl4fP,0,0,FALSE,969333444504440834,https://t.co/tdSfKYl4fP
2018-03-01T22:13:29Z,a_luismamanito,"@noticiasfides HAG√ÅMONOS  m√°s serios.....por favor  !!
#RayoEvolizador https://t.co/81LpVojSou",2,0,FALSE,969334837738958848,https://t.co/81LpVojSou
2018-03-01T22:14:07Z,PabloEid,Descansando del #RayoEvolizador ... OTRO COLISEO mal hecho y de muy poco aporte a la sociedad despilfarrando recurs‚Ä¶ https://t.co/47vnXMLMqk,1,2,FALSE,969334997801988097,https://t.co/47vnXMLMqk
2018-03-01T22:17:40Z,paranoicafierit,#RayoEvolizador https://t.co/Rf5wS9tsy5,0,0,FALSE,969335891247366144,https://t.co/Rf5wS9tsy5
2018-03-01T22:17:49Z,asaoyvino,"Aaahhhh... lo que faltaba.
Mientras nosotros jugamos al #RayoEvolizador los masistas organizaron su campeonato para‚Ä¶ https://t.co/njglxQK1wz",8,10,FALSE,969335927515549698,https://t.co/njglxQK1wz
2018-03-01T22:19:21Z,a_luismamanito,"@diarioeldeber El mismo Evo !
#RayoEvolizador
#AbusoPermanente https://t.co/C3c9qQEyWx",0,0,FALSE,969336315392217089,https://t.co/C3c9qQEyWx
2018-03-01T22:26:39Z,SaltenasFans,#RayoEvolizador https://t.co/azHArvfWfS,7,0,FALSE,969338150005956609,https://t.co/azHArvfWfS
2018-03-01T22:28:07Z,alfiolmedo,#rayoevolizador https://t.co/Hlxd7DLydt,0,0,FALSE,969338519717056518,https://t.co/Hlxd7DLydt
2018-03-01T22:44:56Z,angelcaido666x,y cual fue el #RayoEvolizador  nivel Dios...,0,0,FALSE,969342754672300032,NA
2018-03-01T22:47:23Z,Menudito300,Tr√°fico fatal...me pongo a elaborar unos cuantos del #RayoEvolizador,0,0,FALSE,969343370924646402,NA
2018-03-01T22:48:55Z,angelcaido666x,#RayoEvolizador https://t.co/UKdaQ4B9KJ,0,0,FALSE,969343756615995395,https://t.co/UKdaQ4B9KJ
2018-03-01T22:51:43Z,pagina_siete,"Mira los hilarantes memes del #RayoEvolizador
https://t.co/y0rAwS47ce https://t.co/U3OViggMWw",7,3,FALSE,969344461770756099,https://t.co/y0rAwS47ce
2018-03-01T22:54:18Z,Aracely288,#Ahora el #RayoEvolizador  Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/HhCVih4iSc,1,1,FALSE,969345111598489605,https://t.co/HhCVih4iSc
2018-03-01T22:56:55Z,a_luismamanito,"@diarioeldeber no..... HAY DIGNIDAD ? 
#RayoEvolizador
#AbusoPermanente https://t.co/Joh11YjKii",2,0,FALSE,969345769701593088,https://t.co/Joh11YjKii
2018-03-01T23:08:31Z,Calderory,"Que lindo terminar el d√≠a, fijarte que saliste en una publicaci√≥n de un medio opositor, dando dolor de cabeza a los‚Ä¶ https://t.co/r4OGPQ2Rmh",0,1,FALSE,969348685992734720,https://t.co/r4OGPQ2Rmh
2018-03-01T23:13:37Z,a_luismamanito,"@ErbolDigital no..... HAY DIGNIDAD ? 
#RayoEvolizador
#AbusoPermanente https://t.co/JCCOdj05Cm",2,0,FALSE,969349969881829376,https://t.co/JCCOdj05Cm
2018-03-01T23:21:29Z,simiyta,#RayoEvolizador https://t.co/1It2Vv3D8K,5,1,FALSE,969351950880968704,https://t.co/1It2Vv3D8K
2018-03-01T23:36:06Z,Alan14ag,#RayoEvolizador https://t.co/G1Laeq4bt8,1,0,FALSE,969355627586838534,https://t.co/G1Laeq4bt8
2018-03-01T23:38:13Z,Jonatangl,#RayoEvolizador https://t.co/W4ranR6wgC,2,2,FALSE,969356164315181056,https://t.co/W4ranR6wgC
2018-03-01T23:45:38Z,Satirulo,@sse30611 @CarolinaForno @asaoyvino @martindiazmeave este es Auto #RayoEvolizador https://t.co/uWoKyfWmrX,2,0,FALSE,969358030361038848,https://t.co/uWoKyfWmrX
2018-03-01T23:50:53Z,Quintacho,@Rociioperezz ¬°Caray! Y sin intervenci√≥n del #RayoEvolizador Ì†æÌ¥îÌ†ΩÌπÑ,0,0,FALSE,969359351877132289,NA
2018-03-01T23:53:08Z,Alan14ag,#RayoEvolizador https://t.co/hHmRF7ktjl,23,3,FALSE,969359914173980672,https://t.co/hHmRF7ktjl
2018-03-02T00:17:51Z,a_luismamanito,"@noticiasfides HAG√ÅMONOS  m√°s serios...  por favor  !!!
#RayoEvolizador https://t.co/BdcuAKQpCn",2,0,FALSE,969366137724076032,https://t.co/BdcuAKQpCn
2018-03-02T00:28:26Z,a_luismamanito,"@LaRazon_Bolivia HAG√ÅMONOS  m√°s serios por favor  !!
#RayoEvolizador https://t.co/oGXAvTTVL6",0,0,FALSE,969368800884903936,https://t.co/oGXAvTTVL6
2018-03-02T00:48:00Z,lilianafreak,"#RayoEvolizador 
Ì†ΩÌπà https://t.co/3EsCOXlnhM",5,0,FALSE,969373722489614337,https://t.co/3EsCOXlnhM
2018-03-02T00:53:55Z,ruateatro,Grandes amistades y el #RayoEvolizador Ì†ΩÌ∏éÌ†ΩÌ∏é https://t.co/MrRbePAFTm,0,0,FALSE,969375212465807361,https://t.co/MrRbePAFTm
2018-03-02T01:19:46Z,evoespueblo,"Ì†ΩÌ∏Å con mucha creatividad, miles de internautas y activistas en redes sociales hicieron tendencia el #RayoEvolizador,‚Ä¶ https://t.co/LywWU5qrZK",3546,1183,FALSE,969381716912730114,https://t.co/LywWU5qrZK
2018-03-02T01:24:19Z,rudevnebo,"El #RayoEvolizador lleg√≥ a las mantas o quiz√° es una estrat√©gia del ""imperio norteamericano"". Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/wOQU1EBwfL",1,0,FALSE,969382861919932416,https://t.co/wOQU1EBwfL
2018-03-02T01:24:45Z,marianapbo82,@evoespueblo El #RayoEvolizador nos ha alegrado la vida por dos d√≠as. No hay nada mejor que el humor.,11,2,FALSE,969382971613548545,NA
2018-03-02T01:24:47Z,ATBDigital,El presidente @evoespueblo destaca que el hashtag #RayoEvolizador se haya convertido en tendencia en Twitter. Agrad‚Ä¶ https://t.co/dugc6Y89Uf,8,1,FALSE,969382980056682496,https://t.co/dugc6Y89Uf
2018-03-02T01:26:03Z,Racinguer,No confundir #RayoEvolizador con #RayoEbolizador. El segundo te deja vomitando sangre y con el IQ de Fernando Iglesias.,0,0,FALSE,969383298450579463,NA
2018-03-02T01:26:21Z,SoyNawe,"Ja Ì†ΩÌ∏Ç
#Nawe #RayoEvolizador https://t.co/CPBSBziqo5",0,0,FALSE,969383376363941888,https://t.co/CPBSBziqo5
2018-03-02T01:27:42Z,LosTiemposBol,"Presidente @evoespueblo agradece la ""peculiar y divertida forma de expresi√≥n"" del #RayoEvolizador. https://t.co/WmZeUOJICW",13,9,FALSE,969383714512883713,https://t.co/WmZeUOJICW
2018-03-02T01:28:14Z,rudevnebo,"#de√öltimo
@evoespueblo agradece a internautas por hacer tendencia el #RayoEvolizador. https://t.co/SxJZ8Bd6tM",4,3,FALSE,969383849540059138,https://t.co/SxJZ8Bd6tM
2018-03-02T01:30:49Z,Libverd_,"¬øPorque quebro #Ecobol?
porque comunistas se gastaron la plata haciendo estampillas del narco cocalero #EvoMorales‚Ä¶ https://t.co/cwzu7KOaTT",0,0,FALSE,969384500533907456,https://t.co/cwzu7KOaTT
2018-03-02T01:31:20Z,mijail_kbx,@evoespueblo #RayoEvolizador https://t.co/e3pPMnY7wn,4,2,FALSE,969384628992839682,https://t.co/e3pPMnY7wn
2018-03-02T01:32:43Z,Espantobreve,La oposici√≥n tampoco pudo con el #RayoEvolizador https://t.co/6neQCxT0sA,1,0,FALSE,969384976369074178,https://t.co/6neQCxT0sA
2018-03-02T01:34:18Z,Libverd_,el despota #EvoMorales ocupandose en EVADAS mientras otra empresa d #Bolivia #Ecobol CIERRA gracias a la negligenci‚Ä¶ https://t.co/5u16cQWTay,2,2,FALSE,969385377357291521,https://t.co/5u16cQWTay
2018-03-02T01:37:55Z,americo_1994,#RayoEvolizador Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/VzrTj9TODb,0,0,FALSE,969386286938288128,https://t.co/VzrTj9TODb
2018-03-02T01:38:02Z,ruateatro,Mi aporte #RayoEvolizador https://t.co/pfyR33wmZm,1,0,FALSE,969386313836322818,https://t.co/pfyR33wmZm
2018-03-02T01:40:05Z,PatriciaDuran89,#RayoEvolizador Excelsa sexy https://t.co/AdsaxC5bWL,5,2,FALSE,969386832206221312,https://t.co/AdsaxC5bWL
2018-03-02T01:40:38Z,asaoyvino,"Se animaron a entrar al juego, pero los masistas son tan mamertos y chupamedias que le quitan la gracia al‚Ä¶ https://t.co/udTL9TtxEu",14,2,FALSE,969386971268374528,https://t.co/udTL9TtxEu
2018-03-02T01:41:36Z,JotaTotal,"@evoespueblo Rayo embarazador.
#RayoEvolizador https://t.co/A2SvcRPFS6",30,7,FALSE,969387212700831744,https://t.co/A2SvcRPFS6
2018-03-02T01:41:50Z,Libverd_,#EvoMorales interesado por el #RayoEvolizador pero en la VIDA REAL #ECOBOL MURI√ì gracias a su NARCO NEGLIGENCIA igu‚Ä¶ https://t.co/f0ZeThVtHM,0,0,FALSE,969387269391114241,https://t.co/f0ZeThVtHM
2018-03-02T01:47:17Z,AntiBrancatelli,"@evoespueblo Antes en Bolivia le cobraban a los enfermos

Pero con el #RayoEvolizador ahora en Bolivia le cobran a‚Ä¶ https://t.co/2alHhZV6uf",0,0,FALSE,969388641024921601,https://t.co/2alHhZV6uf
2018-03-02T01:47:27Z,Libverd_,Mas de 500 personas se quedaron sin empleo en un solo d√≠a pero el tirano #EvoMorales m√°s interesado por el‚Ä¶ https://t.co/4QDtyNvvHn,1,0,FALSE,969388685811699712,https://t.co/4QDtyNvvHn
2018-03-02T01:50:23Z,diarioeldeber,"Evo agradece a los internautas por la creaci√≥n del #RayoEvolizador
https://t.co/RHi7RBsqOY https://t.co/N9MxMv8V6h",24,3,FALSE,969389421077368835,https://t.co/RHi7RBsqOY
2018-03-02T01:59:20Z,noticiasfides,"#√öltimo @evoespueblo destaca la creatividad con el que fue creado el meme ""#RayoEvolizador"" que se convirti√≥ en ten‚Ä¶ https://t.co/HWAsb1PGIV",10,5,FALSE,969391675826233344,https://t.co/HWAsb1PGIV
2018-03-02T02:03:04Z,paranoicafierit,"#hefectoHebo
#RayoEvolizador 
Vu√©lvete azul https://t.co/GZExNeNZhP",0,0,FALSE,969392614834425859,https://t.co/GZExNeNZhP
2018-03-02T02:07:11Z,asaoyvino,"#RayoEvolizador
Cada quien donde pertenece.. https://t.co/jT5xQNqlac",2,3,FALSE,969393651238555648,https://t.co/jT5xQNqlac
2018-03-02T02:10:54Z,rhpacheco23,#RayoEvolizador https://t.co/gVh4S4Wnnc,0,0,FALSE,969394587088441344,https://t.co/gVh4S4Wnnc
2018-03-02T02:11:36Z,Bachmir,@evoespueblo Genial! #RayoEvolizador ‚ù§,1,0,FALSE,969394764083757056,NA
2018-03-02T02:16:44Z,Kati_Lop,Me encant√≥ el #RayoEvolizador de @evoespueblo!! A ver si trasciende su poder y transforma al imperio Yankee en un p‚Ä¶ https://t.co/Kcp5SnO5Ka,3,1,FALSE,969396052297113600,https://t.co/Kcp5SnO5Ka
2018-03-02T02:16:58Z,Fssil4,#RayoEvolizador @evoespueblo https://t.co/n7sauEEQP9,0,0,FALSE,969396112095313920,https://t.co/n7sauEEQP9
2018-03-02T02:24:02Z,daniiiitc4,@evoespueblo Ja  ja ja  ja  q gracioso/divertido/hilarante etc Ì†ΩÌπÑ L√°stima q el #RayoEvolizador no pueda cambiar el r‚Ä¶ https://t.co/YM2a3GP6h3,0,0,FALSE,969397889310117889,https://t.co/YM2a3GP6h3
2018-03-02T02:24:31Z,a_luismamanito,"@evoespueblo no..... HAY DIGNIDAD ? 

""Evo Morales encima de tantas mujeres... c√≥mo ves... 
si me dan oportunidad .‚Ä¶ https://t.co/0qpoGDkHhv",4,0,FALSE,969398013046214656,https://t.co/0qpoGDkHhv
2018-03-02T02:29:32Z,a_luismamanito,"@jagwara no..... HAY DIGNIDAD ? 

: ""Evo Morales encima de tantas mujeres... c√≥mo ves... 
si me dan oportunidad ...‚Ä¶ https://t.co/S86l7WzW9k",0,0,FALSE,969399275317809153,https://t.co/S86l7WzW9k
2018-03-02T02:30:49Z,gjalejo,"@evoespueblo Debo reconocer que los memes de #RayoEvolizador son muy graciosos, independientemente si apoyan a @evoespueblo  o no....",0,0,FALSE,969399600166694919,NA
2018-03-02T02:33:39Z,sergiomarcio3,Expectativa: van a gritar indignadas como hicieron con P√°gina Siete. Realidad: est√°n mojadas con el tuit de Evo sob‚Ä¶ https://t.co/b3j1or4qaA,0,0,FALSE,969400312934158336,https://t.co/b3j1or4qaA
2018-03-02T02:36:46Z,ReynPeriodismo,"#DeUltimo
Tras la tendencia del hashtag ""#RayoEvolizador"" en las redes sociales, Pdte . @evoespueblo agradeci√≥ la c‚Ä¶ https://t.co/DBcTGaOazF",2,2,FALSE,969401097239564288,https://t.co/DBcTGaOazF
2018-03-02T02:42:49Z,DuduHumerez,@evoespueblo #RayoEvolizador https://t.co/Vv8DLQALtq,11,5,FALSE,969402619046359041,https://t.co/Vv8DLQALtq
2018-03-02T02:43:53Z,DuduHumerez,@marianapbo82 @evoespueblo #RayoEvolizador https://t.co/zFndGcINYz,8,0,FALSE,969402888622571521,https://t.co/zFndGcINYz
2018-03-02T02:49:12Z,Le_Mags_,Yo personalmente me he enterado del tal #RayoEvolizador cuando lo he visto en medios digitales y ahora el president‚Ä¶ https://t.co/S2btupJ6zq,0,0,FALSE,969404225422839808,https://t.co/S2btupJ6zq
2018-03-02T02:49:13Z,asaoyvino,"#RayoEvolizador 
Pulp.. https://t.co/zNjGfiHgwN",203,69,FALSE,969404231047372805,https://t.co/zNjGfiHgwN
2018-03-02T02:54:22Z,ChrisXBurgosG,Jajajajaja ese presi es un loquillo #RayoEvolizador https://t.co/G9m3wAD6th,0,0,FALSE,969405526273609733,https://t.co/G9m3wAD6th
2018-03-02T02:55:32Z,ChrisXBurgosG,El mejor de todos Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç #RayoEvolizador https://t.co/Tyvopw7K06,0,0,FALSE,969405820038537219,https://t.co/Tyvopw7K06
2018-03-02T02:56:47Z,Zeca_Diablo,El hashtag #RayoEvolizador es realmente un hit!!,1,0,FALSE,969406133667553280,NA
2018-03-02T02:57:47Z,asaoyvino,"#RayoEvolizador
Mayweather vs McGregor https://t.co/p275Id2xnS",11,8,FALSE,969406382809272320,https://t.co/p275Id2xnS
2018-03-02T03:00:00Z,a_luismamanito,"@Paola_lita2012 #RayoEvolizador 
#ConAlanocaRepoblaci√≥n",0,0,FALSE,969406941742104577,NA
2018-03-02T03:13:08Z,UCruceno,"Ma√±ana @unitelbolivia @diario y @patnoticias entrevistando al creador del hashtag #RayoEvolizador.

Guarden este tuit.",2,0,FALSE,969410249437433856,NA
2018-03-02T03:24:58Z,verokamchatka,Estuvo divertido el tuit sobre #RayoEvolizador. Lo que hace rato ya no causa gracia son estas alusiones a autoridad‚Ä¶ https://t.co/EDzcN4oPg4,8,2,FALSE,969413225946275840,https://t.co/EDzcN4oPg4
2018-03-02T03:25:45Z,JCMouseBO,"#EstaPrimaveraEstar√© muy patriota Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£ cantando #MarParaBolivia 
#LaPaz #RayoEvolizador #ElAlto #Oruro #UMSS #UMSA‚Ä¶ https://t.co/hmByvRwbTq",0,0,FALSE,969413424366145536,https://t.co/hmByvRwbTq
2018-03-02T03:52:01Z,Telasimm,Ì†æÌ∑ê Rashos!... Creo que no entendi√≥ bien por donde iba la cosa. #RayoEvolizador https://t.co/CgQ05LECou,11,2,FALSE,969420034576613378,https://t.co/CgQ05LECou
2018-03-02T03:52:20Z,reyesanniet,@evoespueblo Todo iba bien hasta que llegaron los trolls masistas pagados  con los 6 millones  a el #rayoevolizador‚Ä¶ https://t.co/jFZAjF9hGU,10,0,FALSE,969420114473996288,https://t.co/jFZAjF9hGU
2018-03-02T03:54:44Z,Mi_BernaB,"No quise quedarme sin el m√≠o Ì†ΩÌ∏í
#RayoEvolizador https://t.co/Xelp8WW0KC",2,0,FALSE,969420714947248129,https://t.co/Xelp8WW0KC
2018-03-02T03:57:18Z,asaoyvino,El √∫ltimo #RayoEvolizador https://t.co/qHjhbePTmL,33,10,FALSE,969421364368216064,https://t.co/qHjhbePTmL
2018-03-02T04:00:44Z,AleSerrate,"Mucho mejor que el #RayoEvolizador est√° este #RayoDeLaJusticia (abrir im√°gen).
Buenas noches. https://t.co/VNu6rWp456",15,8,FALSE,969422225844654082,https://t.co/VNu6rWp456
2018-03-02T04:22:53Z,cristhianj1992,#RayoEvolizador https://t.co/0yW94QrgMK,0,0,FALSE,969427801488097280,https://t.co/0yW94QrgMK
2018-03-02T04:28:39Z,cristhianj1992,#RayoEvolizador https://t.co/25khpeyPR4,1,0,FALSE,969429250448207872,https://t.co/25khpeyPR4
2018-03-02T04:37:52Z,GerardoRR8,"La pregunta es y despu√©s del #RayoEvolizador de @Dexanfetamina 
Que vamos a hacer? 
Ojal√° el tiempo no permita que se acabe! #teamdexa",2,0,FALSE,969431571676782592,NA
2018-03-02T04:38:27Z,ejutv,Evo agradece la creaci√≥n del #RayoEvolizador en Twitter - https://t.co/uZLui4JEzF https://t.co/L69ZJ0u66x,0,0,FALSE,969431718456385536,https://t.co/uZLui4JEzF
2018-03-02T04:47:48Z,VjSCP,"jeje, mi #RayoEvolizador  se convirti√≥ en mi video m√°s visto en mi nueva p√°gina de Facebook https://t.co/2k0fi6qV4e",4,1,FALSE,969434072610234368,https://t.co/2k0fi6qV4e
2018-03-02T04:51:01Z,KevinLopezwolf,"Participando un poquito del TT, aunque el ‚Äúpoder ejecutivo‚Äù con que fue dotado supera al #RayoEvolizador con creces‚Ä¶ https://t.co/s8Faoza721",0,0,FALSE,969434879418040320,https://t.co/s8Faoza721
2018-03-02T05:03:35Z,Leonard35782898,"#RayoEvolizador 
Que actuaci√≥n m√°s dram√°tica fu√© esta!",0,0,FALSE,969438043592634368,NA
2018-03-02T06:13:19Z,Petardito__,"#Grrr por el #rayoevolizador los tecleadores ten√≠an la opci√≥n:
a) Culpar al imperialismo/ la derecha (como algunos‚Ä¶ https://t.co/POYRfewvUX",2,1,FALSE,969455593059704832,https://t.co/POYRfewvUX
2018-03-02T07:18:39Z,Jonatangl,"@UCruceno @Dexanfetamina Que ovejas que son, ¬øcontentos porque el amo les rie un chiste?... La verdad es que ellos‚Ä¶ https://t.co/neAbrYldAZ",1,0,FALSE,969472033837940736,https://t.co/neAbrYldAZ
2018-03-02T10:11:08Z,simiyta,#RayoEvolizador necesitas ubikatex? https://t.co/x1K3iW7mXd,1,0,FALSE,969515441910632448,https://t.co/x1K3iW7mXd
2018-03-02T10:40:04Z,teremarinmarin,Y que no se apague #RayoEvolizador‚úä https://t.co/1b1QojyQvl,0,0,FALSE,969522723008532480,https://t.co/1b1QojyQvl
2018-03-02T10:46:37Z,wfranckc,@evoespueblo Usted y los que escriben sus twits tendr√≠an que volver a nacer para entender el verdadero concepto de‚Ä¶ https://t.co/NTlmSCpTxp,3,0,FALSE,969524369704865793,https://t.co/NTlmSCpTxp
2018-03-02T11:05:16Z,roreq,#RayoEvolizador #RayoPeronizador  se inspiraron en est√° creativa propaganda pol√≠tica del brasile√±o Paulo Batista. C‚Ä¶ https://t.co/YpaHUooC7P,0,0,FALSE,969529064439668736,https://t.co/YpaHUooC7P
2018-03-02T11:43:10Z,zarandajopv,The latest ZarandajoPV Noticias! https://t.co/vxBEY3qnfE #medios #rayoevolizador,0,0,FALSE,969538603494887426,https://t.co/vxBEY3qnfE
2018-03-02T11:44:53Z,hoybolivia,A Evo le gusta el #RayoEvolizador de Twitter https://t.co/MvszCwsYT4,0,0,FALSE,969539034010800128,https://t.co/MvszCwsYT4
2018-03-02T12:09:16Z,CHIQUIMARTINEZ_,Evo y los cambios que ha hecho. Le funciono su #RayoEvolizador https://t.co/yUvu9Op9Iy,1,0,FALSE,969545171397496832,https://t.co/yUvu9Op9Iy
2018-03-02T12:11:18Z,pachecoonix,#RayoEvolizador Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/ven0RCWVRs,2,1,FALSE,969545683698180096,https://t.co/ven0RCWVRs
2018-03-02T12:20:31Z,charlynes9,Arrazador #RayoEvolizador https://t.co/ulu8p2FtPS,0,0,FALSE,969548001130795009,https://t.co/ulu8p2FtPS
2018-03-02T12:37:18Z,nestorcoca,#rayoevolizador Jajaja me alegr√≥ la semana,0,0,FALSE,969552226493566976,NA
2018-03-02T12:38:50Z,caos_desorden,No vi mejor campa√±a por @evoespueblo que la del #RayoEvolizador. ¬°Aprendan @mincombolivia! #Bolivia,0,0,FALSE,969552609370615808,NA
2018-03-02T12:55:48Z,Kataris26,@pagina_siete Otra victima del #RayoEvolizador,0,0,FALSE,969556881957117953,NA
2018-03-02T13:06:52Z,Calderory,Grande el #RayoEvolizador https://t.co/qXb1SHY1XO,1,0,FALSE,969559667008524288,https://t.co/qXb1SHY1XO
2018-03-02T13:08:08Z,enriqueatigrado,Ven lo que ganan por rifar un titular! #RayoEvolizador https://t.co/tqQle0CMbX,1,0,FALSE,969559982994751488,https://t.co/tqQle0CMbX
2018-03-02T13:09:05Z,Calderory,"@evoespueblo Estos son mis dos mejores aportes, Evo no entiendo porque dicen que eres dictador si dejas que se haga‚Ä¶ https://t.co/SVSNtz8aXT",0,0,FALSE,969560222774722560,https://t.co/SVSNtz8aXT
